T_REC,_modelType,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,CV_average,Class,new_noaaid,predictday
20220522,Onefitall_16,TSS,"13011,13014,13015,13017",0.92,0.763,0.934,0.843,0.926,0.906,0.917,0.916,0.909,0.964,13015,0.899,C,13017,20220523
20220522,Onefitall_16,TSS,13010,0.197,0.261,0.254,0.287,0.245,0.315,0.312,0.328,0.386,0.316,13010,0.29,C,13010,20220523
20220522,Onefitall_16,TSS,13019,0.293,0.26,0.369,0.435,0.296,0.417,0.284,0.323,0.439,0.296,13019,0.341,C,13019,20220523
20220522,Onefitall_16,TSS,13016,0.057,0.023,0.068,0.012,0.052,0.052,0.046,0.083,0.097,0.013,13016,0.05,N,13016,20220523
20220523,Onefitall_16,TSS,13019,0.164,0.068,0.173,0.117,0.183,0.176,0.153,0.237,0.298,0.066,13019,0.163,N,13019,20220524
20220523,Onefitall_16,TSS,13016,0.022,0.013,0.02,0.005,0.021,0.019,0.023,0.05,0.042,0.009,13016,0.022,N,13016,20220524
20220524,Onefitall_16,TSS,13021,0.067,0.037,0.083,0.015,0.044,0.072,0.049,0.09,0.115,0.013,13021,0.058,N,13021,20220525
20220524,Onefitall_16,TSS,13019,0.116,0.037,0.14,0.046,0.132,0.106,0.103,0.189,0.241,0.027,13019,0.113,C,13019,20220525
20220524,Onefitall_16,TSS,13020,0.024,0.034,0.045,0.02,0.059,0.019,0.052,0.075,0.049,0.018,13020,0.039,N,13020,20220525
20220524,Onefitall_16,TSS,13016,0.021,0.013,0.02,0.006,0.02,0.017,0.025,0.053,0.038,0.009,13016,0.022,M,13016,20220525
20220525,Onefitall_16,TSS,13021,0.02,0.012,0.02,0.006,0.021,0.018,0.025,0.049,0.037,0.009,13021,0.021,N,13021,20220526
20220525,Onefitall_16,TSS,13020,0.016,0.013,0.018,0.014,0.024,0.013,0.03,0.051,0.025,0.013,13020,0.021,N,13020,20220526
20220526,Onefitall_16,TSS,13021,0.047,0.024,0.052,0.011,0.047,0.048,0.043,0.083,0.073,0.013,13021,0.044,C,13021,20220527
20220526,Onefitall_16,TSS,13020,0.012,0.01,0.013,0.009,0.016,0.012,0.022,0.042,0.02,0.009,13020,0.016,N,13020,20220527
20220526,Onefitall_16,TSS,13019,0.036,0.015,0.033,0.013,0.042,0.033,0.04,0.087,0.09,0.013,13019,0.04,N,13019,20220527
20220527,Onefitall_16,TSS,13020,0.012,0.01,0.015,0.007,0.014,0.011,0.019,0.033,0.02,0.007,13020,0.014,N,13020,20220528
20220527,Onefitall_16,TSS,13024,0.147,0.382,0.333,0.181,0.301,0.124,0.208,0.145,0.246,0.109,13024,0.217,N,13024,20220528
20220527,Onefitall_16,TSS,13023,0.11,0.389,0.217,0.242,0.243,0.098,0.202,0.132,0.148,0.235,13023,0.201,N,13023,20220528
20220527,Onefitall_16,TSS,13019,0.059,0.019,0.061,0.02,0.053,0.065,0.056,0.107,0.125,0.014,13019,0.057,N,13019,20220528
20220527,Onefitall_16,TSS,13021,0.063,0.035,0.102,0.018,0.073,0.075,0.058,0.091,0.103,0.016,13021,0.063,C,13021,20220528
20220528,Onefitall_16,TSS,13021,0.059,0.033,0.084,0.015,0.061,0.07,0.05,0.088,0.091,0.016,13021,0.056,N,13021,20220529
20220528,Onefitall_16,TSS,13024,0.062,0.222,0.195,0.096,0.209,0.037,0.147,0.115,0.15,0.056,13024,0.128,N,13024,20220529
20220528,Onefitall_16,TSS,13023,0.053,0.168,0.133,0.1,0.17,0.037,0.144,0.114,0.116,0.078,13023,0.111,N,13023,20220529
20220529,Onefitall_16,TSS,13023,0.031,0.049,0.067,0.044,0.098,0.021,0.09,0.09,0.078,0.031,13023,0.059,C,13023,20220530
20220529,Onefitall_16,TSS,13024,0.042,0.144,0.131,0.054,0.147,0.024,0.111,0.099,0.106,0.035,13024,0.089,N,13024,20220530
20220530,Onefitall_16,TSS,13023,0.026,0.031,0.043,0.037,0.066,0.018,0.065,0.072,0.055,0.028,13023,0.044,N,13023,20220531
20220530,Onefitall_16,TSS,13024,0.033,0.077,0.072,0.042,0.099,0.02,0.083,0.086,0.072,0.028,13024,0.061,N,13024,20220531
20220531,Onefitall_16,TSS,13023,0.028,0.03,0.04,0.04,0.061,0.019,0.061,0.073,0.053,0.031,13023,0.043,N,13023,20220601
20220531,Onefitall_16,TSS,13024,0.032,0.059,0.06,0.038,0.089,0.021,0.077,0.086,0.067,0.028,13024,0.055,N,13024,20220601
20220601,Onefitall_16,TSS,13024,0.032,0.072,0.067,0.038,0.093,0.022,0.079,0.085,0.068,0.027,13024,0.058,N,13024,20220602
20220601,Onefitall_16,TSS,13023,0.026,0.03,0.038,0.036,0.06,0.016,0.056,0.064,0.051,0.027,13023,0.04,N,13023,20220602
20220602,Onefitall_16,TSS,13023,0.03,0.049,0.059,0.031,0.084,0.02,0.074,0.082,0.068,0.025,13023,0.052,N,13023,20220603
20220602,Onefitall_16,TSS,13024,0.036,0.108,0.094,0.036,0.107,0.024,0.09,0.089,0.076,0.027,13024,0.068,N,13024,20220603
20220603,Onefitall_16,TSS,13024,0.094,0.274,0.233,0.089,0.218,0.101,0.158,0.12,0.16,0.053,13024,0.149,N,13024,20220604
20220603,Onefitall_16,TSS,13027,0.025,0.028,0.041,0.017,0.055,0.024,0.049,0.077,0.052,0.016,13027,0.038,N,13027,20220604
20220603,Onefitall_16,TSS,13023,0.03,0.066,0.073,0.032,0.092,0.022,0.08,0.087,0.07,0.024,13023,0.057,N,13023,20220604
20220604,Onefitall_16,TSS,13027,0.014,0.012,0.019,0.006,0.021,0.013,0.021,0.043,0.031,0.008,13027,0.018,N,13027,20220605
20220604,Onefitall_16,TSS,13024,0.436,0.544,0.528,0.427,0.397,0.494,0.301,0.223,0.406,0.332,13024,0.408,N,13024,20220605
20220605,Onefitall_16,TSS,13027,0.035,0.025,0.039,0.007,0.027,0.03,0.028,0.057,0.054,0.009,13027,0.031,N,13027,20220606
20220606,Onefitall_16,TSS,13029,0.017,0.013,0.02,0.005,0.017,0.015,0.023,0.038,0.027,0.008,13029,0.018,N,13029,20220607
20220607,Onefitall_16,TSS,13029,0.022,0.018,0.025,0.008,0.022,0.018,0.029,0.059,0.042,0.013,13029,0.025,N,13029,20220608
20220609,Onefitall_16,TSS,13029,0.287,0.146,0.262,0.295,0.249,0.302,0.191,0.23,0.31,0.132,13029,0.24,N,13029,20220610
20220610,Onefitall_16,TSS,13029,0.04,0.017,0.038,0.012,0.043,0.036,0.044,0.098,0.092,0.013,13029,0.043,N,13029,20220611
20220611,Onefitall_16,TSS,13029,0.029,0.017,0.031,0.01,0.036,0.023,0.039,0.088,0.072,0.015,13029,0.036,N,13029,20220612
20220612,Onefitall_16,TSS,13030,0.581,0.743,0.593,0.773,0.587,0.718,0.625,0.592,0.611,0.85,13030,0.667,C,13030,20220613
20220613,Onefitall_16,TSS,13031,0.287,0.304,0.332,0.3,0.342,0.32,0.291,0.367,0.473,0.212,13031,0.322,C,13031,20220614
20220616,Onefitall_16,TSS,"13030,13032,13033",0.476,0.345,0.437,0.255,0.441,0.377,0.475,0.561,0.587,0.593,13032,0.454,C,13030,20220617
20220616,Onefitall_16,TSS,13034,0.045,0.1,0.115,0.069,0.155,0.034,0.115,0.111,0.11,0.04,13034,0.089,N,13034,20220617
20220616,Onefitall_16,TSS,"13031,13037",0.83,0.79,0.737,0.771,0.774,0.776,0.747,0.786,0.804,0.915,13031,0.793,C,13031,20220617
20220616,Onefitall_16,TSS,13035,0.384,0.311,0.408,0.36,0.291,0.426,0.223,0.234,0.351,0.154,13035,0.314,N,13035,20220617
20220617,Onefitall_16,TSS,"13031,13037",0.698,0.787,0.633,0.656,0.666,0.685,0.682,0.694,0.718,0.896,13031,0.711,C,13031,20220618
20220617,Onefitall_16,TSS,13034,0.029,0.038,0.052,0.038,0.08,0.019,0.072,0.084,0.065,0.028,13034,0.05,N,13034,20220618
20220617,Onefitall_16,TSS,"13030,13032,13033",0.517,0.397,0.462,0.316,0.465,0.414,0.507,0.585,0.605,0.695,13033,0.496,C,13032,20220618
20220617,Onefitall_16,TSS,13035,0.158,0.067,0.155,0.095,0.139,0.175,0.108,0.153,0.202,0.032,13035,0.128,C,13035,20220618
20220618,Onefitall_16,TSS,13034,0.03,0.036,0.043,0.046,0.069,0.019,0.063,0.072,0.055,0.032,13034,0.046,N,13034,20220619
20220618,Onefitall_16,TSS,"13030,13032,13033",0.544,0.562,0.518,0.414,0.537,0.503,0.589,0.64,0.643,0.815,13030,0.576,C,13030,20220619
20220618,Onefitall_16,TSS,13035,0.035,0.014,0.032,0.01,0.036,0.031,0.034,0.075,0.073,0.011,13035,0.035,N,13035,20220619
20220618,Onefitall_16,TSS,13038,0.491,0.541,0.478,0.684,0.466,0.601,0.302,0.27,0.426,0.503,13038,0.476,C,13038,20220619
20220619,Onefitall_16,TSS,"13030,13032,13033,13039",0.526,0.67,0.532,0.484,0.576,0.564,0.622,0.65,0.65,0.853,13030,0.612,C,13030,20220620
20220619,Onefitall_16,TSS,13035,0.037,0.014,0.036,0.01,0.036,0.034,0.034,0.073,0.077,0.011,13035,0.036,N,13035,20220620
20220619,Onefitall_16,TSS,13034,0.031,0.037,0.043,0.048,0.072,0.02,0.064,0.075,0.057,0.033,13034,0.048,N,13034,20220620
20220619,Onefitall_16,TSS,13038,0.715,0.82,0.577,0.868,0.686,0.783,0.529,0.489,0.609,0.801,13038,0.687,C,13038,20220620
20220620,Onefitall_16,TSS,13035,0.051,0.019,0.045,0.011,0.042,0.047,0.042,0.088,0.082,0.012,13035,0.043,N,13035,20220621
20220620,Onefitall_16,TSS,13038,0.77,0.868,0.597,0.817,0.72,0.799,0.664,0.627,0.725,0.859,13038,0.744,C,13038,20220621
20220620,Onefitall_16,TSS,13034,0.025,0.026,0.032,0.034,0.051,0.016,0.05,0.064,0.043,0.026,13034,0.036,N,13034,20220621
20220630,Onefitall_16,TSS,13040,0.26,0.32,0.343,0.332,0.263,0.368,0.208,0.162,0.252,0.151,13040,0.265,N,13040,20220701
20220630,Onefitall_16,TSS,13042,0.011,0.009,0.013,0.006,0.012,0.01,0.017,0.03,0.018,0.006,13042,0.013,N,13042,20220701
20220703,Onefitall_16,TSS,13046,0.591,0.705,0.629,0.726,0.607,0.665,0.44,0.344,0.569,0.648,13046,0.592,C,13046,20220704
20220704,Onefitall_16,TSS,13045,0.017,0.011,0.017,0.006,0.018,0.014,0.022,0.044,0.032,0.008,13045,0.018,C,13045,20220705
20220704,Onefitall_16,TSS,13047,0.175,0.069,0.174,0.068,0.134,0.17,0.105,0.164,0.216,0.028,13047,0.13,C,13047,20220705
20220704,Onefitall_16,TSS,13046,0.203,0.328,0.334,0.342,0.358,0.202,0.232,0.191,0.314,0.21,13046,0.271,N,13046,20220705
20220705,Onefitall_16,TSS,"13046,13050",0.041,0.079,0.112,0.069,0.139,0.019,0.106,0.105,0.118,0.041,13046,0.082,N,13050,20220706
20220705,Onefitall_16,TSS,13047,0.124,0.05,0.141,0.037,0.087,0.132,0.084,0.134,0.181,0.018,13047,0.098,N,13047,20220706
20220705,Onefitall_16,TSS,13049,0.012,0.01,0.015,0.005,0.013,0.011,0.018,0.031,0.02,0.007,13049,0.014,N,13049,20220706
20220705,Onefitall_16,TSS,13045,0.02,0.014,0.021,0.006,0.019,0.016,0.021,0.046,0.037,0.008,13045,0.02,N,13045,20220706
20220707,Onefitall_16,TSS,"13046,13050",0.021,0.022,0.034,0.016,0.049,0.018,0.046,0.073,0.048,0.016,13046,0.034,N,13050,20220708
20220707,Onefitall_16,TSS,"13052,13053",0.472,0.6,0.454,0.661,0.379,0.66,0.371,0.336,0.393,0.518,13052,0.484,M,13053,20220708
20220707,Onefitall_16,TSS,13051,0.015,0.012,0.017,0.008,0.021,0.016,0.026,0.05,0.027,0.01,13051,0.02,C,13051,20220708
20220708,Onefitall_16,TSS,"13046,13050",0.014,0.011,0.016,0.01,0.021,0.013,0.026,0.047,0.024,0.01,13046,0.019,N,13050,20220709
20220708,Onefitall_16,TSS,"13052,13053",0.763,0.85,0.732,0.836,0.788,0.848,0.78,0.786,0.77,0.942,13053,0.809,N,13053,20220709
20220708,Onefitall_16,TSS,13051,0.062,0.109,0.125,0.064,0.145,0.06,0.104,0.112,0.119,0.031,13051,0.093,C,13051,20220709
20220709,Onefitall_16,TSS,13051,0.449,0.61,0.551,0.513,0.543,0.482,0.343,0.297,0.486,0.473,13051,0.474,C,13051,20220710
20220709,Onefitall_16,TSS,"13052,13053",0.682,0.65,0.631,0.668,0.705,0.711,0.71,0.758,0.735,0.909,13052,0.715,C,13053,20220710
20220709,Onefitall_16,TSS,13055,0.86,0.934,0.861,0.893,0.835,0.885,0.828,0.731,0.83,0.917,13055,0.857,C,13055,20220710
20220709,Onefitall_16,TSS,"13046,13050",0.038,0.035,0.056,0.01,0.044,0.04,0.042,0.071,0.053,0.012,13046,0.04,N,13050,20220710
20220710,Onefitall_16,TSS,"13052,13053",0.549,0.404,0.484,0.374,0.519,0.477,0.524,0.616,0.632,0.712,13053,0.529,C,13053,20220711
20220710,Onefitall_16,TSS,13055,0.966,0.977,0.964,0.967,0.951,0.953,0.936,0.925,0.946,0.973,13055,0.955,C,13055,20220711
20220710,Onefitall_16,TSS,13051,0.369,0.436,0.496,0.267,0.364,0.416,0.265,0.219,0.39,0.181,13051,0.34,N,13051,20220711
20220710,Onefitall_16,TSS,"13046,13050",0.083,0.054,0.162,0.022,0.051,0.078,0.055,0.085,0.112,0.014,13046,0.071,C,13046,20220711
20220711,Onefitall_16,TSS,13055,0.945,0.971,0.956,0.954,0.938,0.942,0.931,0.903,0.936,0.969,13055,0.944,C,13055,20220712
20220711,Onefitall_16,TSS,"13052,13053",0.447,0.318,0.431,0.292,0.482,0.381,0.451,0.587,0.603,0.526,13052,0.451,C,13053,20220712
20220712,Onefitall_16,TSS,13055,0.948,0.966,0.954,0.957,0.933,0.941,0.922,0.905,0.933,0.966,13055,0.942,C,13055,20220713
20220712,Onefitall_16,TSS,"13052,13053",0.387,0.283,0.391,0.236,0.425,0.336,0.405,0.521,0.565,0.41,13053,0.395,C,13053,20220713
20220712,Onefitall_16,TSS,13056,0.642,0.753,0.594,0.815,0.498,0.751,0.522,0.403,0.501,0.689,13056,0.616,C,13056,20220713
20220713,Onefitall_16,TSS,"13052,13053",0.665,0.489,0.53,0.485,0.623,0.515,0.575,0.688,0.682,0.803,13053,0.605,C,13053,20220714
20220713,Onefitall_16,TSS,13057,0.859,0.9,0.851,0.92,0.799,0.909,0.799,0.727,0.768,0.911,13057,0.844,C,13057,20220714
20220713,Onefitall_16,TSS,13055,0.825,0.857,0.812,0.704,0.794,0.895,0.834,0.778,0.818,0.926,13055,0.824,N,13055,20220714
20220713,Onefitall_16,TSS,13056,0.683,0.765,0.579,0.781,0.542,0.697,0.508,0.468,0.577,0.747,13056,0.634,C,13056,20220714
20220714,Onefitall_16,TSS,13055,0.747,0.822,0.71,0.702,0.737,0.878,0.786,0.767,0.758,0.923,13055,0.783,N,13055,20220715
20220714,Onefitall_16,TSS,"13052,13053",0.702,0.603,0.599,0.648,0.684,0.633,0.663,0.73,0.723,0.893,13053,0.687,N,13053,20220715
20220714,Onefitall_16,TSS,13056,0.907,0.872,0.855,0.893,0.808,0.869,0.738,0.75,0.834,0.919,13056,0.844,C,13056,20220715
20220714,Onefitall_16,TSS,13057,0.861,0.88,0.782,0.888,0.757,0.877,0.753,0.696,0.729,0.905,13057,0.812,C,13057,20220715
20220715,Onefitall_16,TSS,13056,0.87,0.804,0.767,0.846,0.781,0.796,0.705,0.747,0.809,0.902,13056,0.802,C,13056,20220716
20220715,Onefitall_16,TSS,13057,0.932,0.916,0.903,0.933,0.865,0.889,0.812,0.835,0.877,0.941,13057,0.89,M,13057,20220716
20220715,Onefitall_16,TSS,13055,0.904,0.921,0.869,0.904,0.871,0.923,0.868,0.865,0.846,0.957,13055,0.892,M,13055,20220716
20220716,Onefitall_16,TSS,13058,0.765,0.843,0.707,0.886,0.632,0.838,0.648,0.509,0.573,0.815,13058,0.721,C,13058,20220717
20220716,Onefitall_16,TSS,13056,0.62,0.565,0.477,0.543,0.604,0.525,0.544,0.603,0.64,0.745,13056,0.586,C,13056,20220717
20220716,Onefitall_16,TSS,13055,0.839,0.903,0.856,0.901,0.846,0.919,0.841,0.817,0.813,0.942,13055,0.867,C,13055,20220717
20220716,Onefitall_16,TSS,13057,0.961,0.958,0.954,0.92,0.935,0.904,0.9,0.898,0.939,0.958,13057,0.932,N,13057,20220717
20220723,Onefitall_16,TSS,"13058,13060,13063",0.419,0.492,0.479,0.584,0.396,0.545,0.376,0.39,0.507,0.483,13063,0.467,C,13063,20220724
20220723,Onefitall_16,TSS,13062,0.059,0.255,0.188,0.138,0.211,0.032,0.16,0.117,0.138,0.099,13062,0.139,N,13062,20220724
20220723,Onefitall_16,TSS,13064,0.121,0.135,0.203,0.18,0.255,0.171,0.15,0.148,0.205,0.068,13064,0.163,N,13064,20220724
20220723,Onefitall_16,TSS,13065,0.019,0.016,0.027,0.009,0.034,0.02,0.034,0.061,0.04,0.011,13065,0.027,N,13065,20220724
20220723,Onefitall_16,TSS,13059,0.064,0.097,0.148,0.043,0.146,0.065,0.112,0.105,0.127,0.029,13059,0.093,N,13059,20220724
20220724,Onefitall_16,TSS,13059,0.145,0.207,0.275,0.079,0.168,0.187,0.147,0.116,0.175,0.041,13059,0.154,N,13059,20220725
20220724,Onefitall_16,TSS,13065,0.019,0.015,0.021,0.008,0.026,0.02,0.027,0.052,0.035,0.01,13065,0.023,N,13065,20220725
20220724,Onefitall_16,TSS,"13058,13060,13063",0.657,0.773,0.724,0.783,0.539,0.767,0.549,0.502,0.629,0.744,13063,0.666,N,13063,20220725
20220724,Onefitall_16,TSS,13062,0.042,0.141,0.118,0.083,0.155,0.024,0.128,0.105,0.105,0.059,13062,0.096,N,13062,20220725
20220724,Onefitall_16,TSS,13064,0.053,0.031,0.078,0.02,0.076,0.064,0.062,0.089,0.091,0.017,13064,0.058,N,13064,20220725
20220725,Onefitall_16,TSS,13065,0.121,0.11,0.152,0.031,0.103,0.146,0.083,0.105,0.126,0.019,13065,0.099,N,13065,20220726
20220725,Onefitall_16,TSS,"13058,13060,13063",0.51,0.56,0.657,0.537,0.37,0.635,0.407,0.372,0.545,0.455,13063,0.504,C,13060,20220726
20220725,Onefitall_16,TSS,13062,0.042,0.11,0.099,0.078,0.14,0.023,0.116,0.102,0.099,0.048,13062,0.085,N,13062,20220726
20220725,Onefitall_16,TSS,13064,0.017,0.013,0.017,0.006,0.018,0.016,0.022,0.042,0.031,0.009,13064,0.019,N,13064,20220726
20220729,Onefitall_16,TSS,13062,0.067,0.15,0.187,0.044,0.136,0.071,0.111,0.097,0.11,0.028,13062,0.1,N,13062,20220730
20220729,Onefitall_16,TSS,13066,0.013,0.01,0.014,0.005,0.014,0.011,0.018,0.034,0.023,0.007,13066,0.014,N,13066,20220730
20220809,Onefitall_16,TSS,13071,0.124,0.081,0.11,0.183,0.18,0.146,0.139,0.146,0.157,0.082,13071,0.134,N,13071,20220810
20220809,Onefitall_16,TSS,13076,0.08,0.242,0.216,0.152,0.233,0.072,0.165,0.128,0.166,0.085,13076,0.153,N,13076,20220810
20220809,Onefitall_16,TSS,13075,0.019,0.011,0.019,0.006,0.019,0.015,0.023,0.049,0.041,0.009,13075,0.021,N,13075,20220810
20220809,Onefitall_16,TSS,13074,0.496,0.401,0.461,0.622,0.386,0.49,0.346,0.333,0.45,0.46,13074,0.444,N,13074,20220810
20220814,Onefitall_16,TSS,13078,0.529,0.651,0.599,0.552,0.581,0.533,0.372,0.351,0.542,0.516,13078,0.522,M,13078,20220815
20220814,Onefitall_16,TSS,"13075,13076",0.101,0.053,0.096,0.155,0.174,0.117,0.119,0.143,0.167,0.052,13076,0.117,N,13076,20220815
20220814,Onefitall_16,TSS,"13074,13079",0.619,0.738,0.486,0.661,0.531,0.679,0.548,0.479,0.559,0.782,13074,0.608,M,13079,20220815
20220815,Onefitall_16,TSS,"13075,13076",0.148,0.066,0.107,0.186,0.139,0.201,0.125,0.169,0.202,0.044,13076,0.138,N,13076,20220816
20220815,Onefitall_16,TSS,"13074,13079",0.598,0.782,0.54,0.793,0.551,0.757,0.611,0.497,0.553,0.829,13079,0.651,C,13079,20220816
20220815,Onefitall_16,TSS,13081,0.176,0.18,0.16,0.433,0.327,0.235,0.248,0.214,0.252,0.338,13081,0.256,N,13081,20220816
20220815,Onefitall_16,TSS,13078,0.964,0.961,0.941,0.845,0.927,0.901,0.906,0.89,0.93,0.95,13078,0.921,M,13078,20220816
20220816,Onefitall_16,TSS,13081,0.078,0.07,0.103,0.16,0.212,0.069,0.159,0.154,0.164,0.1,13081,0.126,C,13081,20220817
20220816,Onefitall_16,TSS,13078,0.968,0.975,0.954,0.876,0.946,0.939,0.929,0.91,0.933,0.958,13078,0.938,M,13078,20220817
20220818,Onefitall_16,TSS,"13078,13083",0.958,0.963,0.948,0.84,0.938,0.934,0.92,0.894,0.93,0.952,13078,0.927,M,13078,20220819
20220818,Onefitall_16,TSS,13081,0.147,0.195,0.173,0.397,0.346,0.171,0.22,0.194,0.251,0.259,13081,0.235,C,13081,20220819
20220818,Onefitall_16,TSS,13082,0.098,0.096,0.195,0.062,0.152,0.121,0.113,0.118,0.159,0.029,13082,0.114,N,13082,20220819
20220819,Onefitall_16,TSS,13081,0.296,0.445,0.293,0.544,0.436,0.429,0.284,0.238,0.345,0.38,13081,0.368,N,13081,20220820
20220819,Onefitall_16,TSS,13082,0.026,0.021,0.046,0.009,0.042,0.026,0.039,0.065,0.055,0.01,13082,0.033,N,13082,20220820
20220820,Onefitall_16,TSS,13084,0.182,0.106,0.276,0.05,0.145,0.19,0.111,0.138,0.226,0.024,13084,0.144,N,13084,20220821
20220820,Onefitall_16,TSS,13081,0.376,0.435,0.344,0.6,0.355,0.53,0.273,0.225,0.318,0.353,13081,0.38,C,13081,20220821
20220820,Onefitall_16,TSS,13082,0.015,0.012,0.016,0.006,0.019,0.015,0.022,0.043,0.029,0.008,13082,0.018,N,13082,20220821
20220822,Onefitall_16,TSS,13082,0.013,0.011,0.016,0.006,0.014,0.012,0.02,0.033,0.021,0.007,13082,0.015,N,13082,20220823
20220823,Onefitall_16,TSS,13085,0.088,0.241,0.133,0.314,0.259,0.053,0.26,0.181,0.175,0.233,13085,0.193,N,13085,20220824
20220824,Onefitall_16,TSS,13085,0.067,0.128,0.1,0.197,0.196,0.049,0.187,0.155,0.137,0.12,13085,0.133,N,13085,20220825
20220825,Onefitall_16,TSS,13085,0.058,0.121,0.096,0.146,0.177,0.044,0.16,0.134,0.121,0.092,13085,0.114,N,13085,20220826
20220825,Onefitall_16,TSS,13087,0.062,0.093,0.192,0.025,0.089,0.056,0.082,0.083,0.107,0.016,13087,0.08,N,13087,20220826
20220825,Onefitall_16,TSS,13086,0.085,0.116,0.17,0.072,0.165,0.11,0.125,0.115,0.14,0.035,13086,0.113,N,13086,20220826
20220826,Onefitall_16,TSS,13085,0.063,0.17,0.123,0.128,0.186,0.062,0.153,0.126,0.121,0.102,13085,0.123,N,13085,20220827
20220826,Onefitall_16,TSS,13087,0.013,0.01,0.015,0.005,0.016,0.011,0.019,0.037,0.026,0.006,13087,0.015,N,13087,20220827
20220826,Onefitall_16,TSS,13086,0.1,0.104,0.158,0.065,0.157,0.13,0.114,0.12,0.139,0.028,13086,0.111,N,13086,20220827
20220827,Onefitall_16,TSS,13086,0.351,0.441,0.402,0.625,0.446,0.5,0.278,0.235,0.381,0.447,13086,0.41,N,13086,20220828
20220827,Onefitall_16,TSS,13089,0.774,0.864,0.648,0.831,0.659,0.835,0.664,0.531,0.604,0.847,13089,0.725,N,13089,20220828
20220827,Onefitall_16,TSS,13087,0.012,0.01,0.014,0.005,0.014,0.011,0.018,0.034,0.022,0.007,13087,0.014,N,13087,20220828
20220828,Onefitall_16,TSS,13086,0.292,0.194,0.34,0.207,0.225,0.325,0.167,0.178,0.284,0.068,13086,0.228,N,13086,20220829
20220828,Onefitall_16,TSS,13087,0.014,0.01,0.015,0.005,0.015,0.012,0.02,0.038,0.026,0.007,13087,0.016,N,13087,20220829
20220828,Onefitall_16,TSS,13089,0.737,0.858,0.588,0.741,0.665,0.834,0.694,0.608,0.632,0.873,13089,0.723,N,13089,20220829
20220829,Onefitall_16,TSS,13086,0.167,0.079,0.243,0.044,0.104,0.176,0.105,0.14,0.22,0.021,13086,0.129,N,13086,20220830
20220829,Onefitall_16,TSS,13087,0.013,0.011,0.016,0.006,0.014,0.011,0.019,0.031,0.021,0.007,13087,0.014,N,13087,20220830
20220829,Onefitall_16,TSS,13089,0.816,0.892,0.695,0.797,0.748,0.885,0.792,0.728,0.733,0.928,13089,0.801,C,13089,20220830
20220830,Onefitall_16,TSS,13089,0.835,0.908,0.79,0.79,0.786,0.915,0.838,0.78,0.795,0.94,13089,0.837,C,13089,20220831
20220830,Onefitall_16,TSS,13086,0.017,0.012,0.018,0.006,0.018,0.014,0.022,0.043,0.033,0.009,13086,0.019,N,13086,20220831
20220831,Onefitall_16,TSS,13089,0.827,0.895,0.756,0.779,0.765,0.905,0.818,0.747,0.771,0.934,13089,0.819,C,13089,20220901
20220831,Onefitall_16,TSS,13090,0.013,0.011,0.016,0.006,0.014,0.011,0.019,0.032,0.02,0.007,13090,0.014,N,13090,20220901
20220901,Onefitall_16,TSS,13089,0.929,0.951,0.899,0.941,0.89,0.934,0.887,0.864,0.863,0.958,13089,0.911,C,13089,20220902
20220902,Onefitall_16,TSS,13089,0.877,0.927,0.83,0.903,0.847,0.925,0.862,0.827,0.805,0.955,13089,0.875,C,13089,20220903
20220903,Onefitall_16,TSS,13092,0.699,0.742,0.706,0.817,0.539,0.782,0.522,0.43,0.571,0.701,13092,0.65,N,13092,20220904
20220904,Onefitall_16,TSS,13093,0.045,0.018,0.045,0.012,0.039,0.044,0.041,0.08,0.085,0.013,13093,0.042,N,13093,20220905
20220904,Onefitall_16,TSS,13092,0.598,0.619,0.56,0.771,0.464,0.68,0.441,0.388,0.507,0.619,13092,0.564,C,13092,20220905
20220904,Onefitall_16,TSS,13094,0.453,0.522,0.575,0.617,0.319,0.633,0.382,0.298,0.42,0.427,13094,0.464,N,13094,20220905
20220905,Onefitall_16,TSS,13094,0.286,0.332,0.362,0.574,0.263,0.53,0.325,0.289,0.365,0.313,13094,0.363,C,13094,20220906
20220905,Onefitall_16,TSS,13093,0.055,0.021,0.059,0.011,0.042,0.051,0.044,0.089,0.104,0.012,13093,0.048,N,13093,20220906
20220905,Onefitall_16,TSS,13092,0.543,0.418,0.463,0.657,0.435,0.519,0.354,0.383,0.502,0.52,13092,0.479,N,13092,20220906
20220906,Onefitall_16,TSS,13092,0.492,0.258,0.396,0.601,0.428,0.393,0.317,0.363,0.485,0.481,13092,0.421,N,13092,20220907
20220906,Onefitall_16,TSS,13093,0.023,0.014,0.021,0.007,0.022,0.02,0.026,0.055,0.043,0.011,13093,0.024,N,13093,20220907
20220906,Onefitall_16,TSS,13094,0.065,0.033,0.075,0.061,0.092,0.086,0.097,0.158,0.167,0.029,13094,0.086,N,13094,20220907
20220907,Onefitall_16,TSS,13093,0.036,0.016,0.035,0.007,0.029,0.032,0.032,0.073,0.066,0.01,13093,0.033,N,13093,20220908
20220907,Onefitall_16,TSS,13092,0.319,0.139,0.243,0.342,0.325,0.219,0.245,0.302,0.38,0.278,13092,0.279,N,13092,20220908
20220907,Onefitall_16,TSS,13094,0.088,0.03,0.09,0.042,0.094,0.087,0.089,0.157,0.171,0.023,13094,0.087,C,13094,20220908
